"id","name","host_id","host_name","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
962371918372236032,"2 Bedroom Bi _ level Loft + Breakfast Included",463649290,"Residence Inn Denver Downtown",39.7589453491755,-105.017728511184,"Entire home/apt",303,1,2,"2024-05-12",0.94,2,120,2,"2007-BFN-1027667"
962557987713371648,"Duplex in Trendy RiNo Neighborhood",179779028,"Kyra",39.7713705443994,-104.967922236294,"Entire home/apt",129,2,28,"2024-06-24",6.94,1,198,28,"2023-BFN-0036724"
962829743199946624,"1 Bed 1.5 Bath Townhome W/Den in Eastbridge",445697747,"Tim",39.75864,-104.87376,"Entire home/apt",190,30,0,"",NA,21,300,0,""
963042114454154112,"Chic 1800s City Storefront Loft",8049016,"Emily",39.7664959785786,-104.972785579926,"Entire home/apt",210,2,16,"2024-06-23",1.96,1,322,16,"2023-BFN-0015813"
963042374274764800,"2 bedroom Historic Baker Row Home",42620368,"Sabrina",39.7205082442027,-104.992036571624,"Entire home/apt",84,29,1,"2023-10-03",0.11,3,190,1,""
963089256782249856,"Unique and upscale AirBNB in best area of Denver!",22862390,"Eduardo",39.75631,-105.00169,"Entire home/apt",223,3,30,"2024-06-26",3.09,1,41,30,"2023-BFN-0027176"
963872263227732864,"1BR City Park Stay, Medical District 30 Day",533337167,"Greg",39.7448310753662,-104.96514907122,"Entire home/apt",93,30,3,"2024-05-22",0.54,1,192,3,""
964449998330092288,"Sloans Lake Basement Suite",533482712,"Hallie",39.73804,-105.04837,"Entire home/apt",127,1,52,"2024-06-26",5.18,1,158,52,"2023-BFN-0026670"
964516940621349760,"NEW Chic Retreat Guest House in Platt Park!",223708065,"Kimber",39.6832617479348,-104.984702330973,"Entire home/apt",145,2,38,"2024-06-25",3.85,1,203,38,"2023-BFN-0015454"
964677121664007296,"Modern Comfy New Build Near D'town & Empower Field",533544174,"Cindy",39.7348827133325,-105.032649999206,"Entire home/apt",94,2,63,"2024-06-28",6.47,1,190,63,"2023-BFN-0028035"
965713487009478016,"1Bed Luxury Amenties | Coors Field | Union Station",152658529,"Adrien",39.7554048,-105.0010236,"Entire home/apt",254,2,16,"2024-06-26",2.65,1,9,16,"2023-BFN-0024110"
966010019585561856,"1BR near Union Station!",170334143,"Olya",39.75604,-105.00072,"Entire home/apt",NA,1,11,"2024-06-23",1.42,1,0,11,"2023-BFN-0028019"
966575847885813504,"Downtown Industrial Loft in RiNO",9524940,"Dillon",39.754477868512,-104.985185903705,"Entire home/apt",483,2,30,"2024-06-27",3.15,3,53,30,"2023-BFN-0022959"
966711188405482880,"Private room near DIA",58050163,"Derek",39.79596,-104.78135,"Private room",36,29,1,"2023-11-03",0.12,1,33,1,""
967632527330246144,"Walkable Modern Home W/ Rooftop Mountain Views",130583034,"Anthony",39.7756267085846,-105.043939180426,"Entire home/apt",221,1,47,"2024-06-27",4.67,1,180,47,"2023-BFN-0028715"
967653416163895424,"Cozy in Sunnyside",190490153,"Zachary",39.77112,-105.00891,"Entire home/apt",114,29,0,"",NA,2,269,0,""
968017774278426752,"1 Bd / 1 Ba near Airport & Downtown!",72729519,"Candace",39.80385,-104.8778,"Entire home/apt",NA,1,3,"2023-10-08",0.33,1,0,3,"2023-BFN-0032817"
968031759830815488,"New Luxury Condo | High Ceilings | Espadin",142202943,"JZ Vacation Rentals",39.7589311392781,-105.015999160657,"Entire home/apt",202,1,14,"2024-05-28",1.46,24,324,14,"2021-BFN-0001467"
968031781039450240,"Zen Contemporary Lifestyle Loft | Espadin LoHi",142202943,"JZ Vacation Rentals",39.7569585695007,-105.014714202157,"Entire home/apt",314,1,14,"2024-06-23",1.43,24,327,14,"2021-BFN-0001467"
968037856537994368,"Mojave Style Downtown Studio | Espadin",142202943,"JZ Vacation Rentals",39.75919836346,-105.015224362664,"Entire home/apt",162,1,9,"2024-06-04",0.95,24,354,9,"2021-BFN-0001467"
968037906965113856,"Contemporary Chic Lifestyle Loft | Espadin",142202943,"JZ Vacation Rentals",39.7577938218587,-105.016367424698,"Entire home/apt",199,1,23,"2024-06-10",2.4,24,337,23,"2021-BFN-0001467"
968037948949418112,"Mod Moroccan Oasis | Lifestyle Loft | Espadin",142202943,"JZ Vacation Rentals",39.7571636627961,-105.015582619682,"Entire home/apt",183,1,22,"2024-05-26",2.34,24,337,22,"2021-BFN-0001467"
968037970207502592,"Livin La Vida Penthouse Loft | Espadin",142202943,"JZ Vacation Rentals",39.757464140645,-105.016303501397,"Entire home/apt",306,1,9,"2024-06-09",0.96,24,320,9,"2021-BFN-0001467"
968037991296718080,"Casa Marrakech | Penthouse View | Espadin",142202943,"JZ Vacation Rentals",39.7589960647924,-105.015896863791,"Entire home/apt",471,1,15,"2024-06-14",1.57,24,306,15,"2021-BFN-0001467"
968038011783364864,"Art Inspired Modern Living | Balcony | Espadin",142202943,"JZ Vacation Rentals",39.75715,-105.0161,"Entire home/apt",216,1,10,"2024-05-27",1.01,24,346,10,"2021-BFN-0001467"
968038033390597632,"Classic Contemporary Lifestyle Loft | Espadin",142202943,"JZ Vacation Rentals",39.75734,-105.01597,"Entire home/apt",400,1,15,"2024-06-16",1.64,24,341,15,"2021-BFN-0001467"
968038054281863936,"Rhythm of the Night Loft | Espadin",142202943,"JZ Vacation Rentals",39.75905,-105.01604,"Entire home/apt",354,1,13,"2024-06-17",1.42,24,322,13,"2021-BFN-0001467"
968038075334261888,"Mod Minimalism Meets Japandi Style | Espadin",142202943,"JZ Vacation Rentals",39.75711,-105.01496,"Entire home/apt",221,1,18,"2024-05-23",1.84,24,342,18,"2021-BFN-0001467"
968038096652215808,"Natural Influence | Modern Living | Espadin",142202943,"JZ Vacation Rentals",39.7586906910244,-105.014490237089,"Entire home/apt",173,1,16,"2024-05-28",1.71,24,340,16,"2021-BFN-0001467"
968038120057853312,"Modern Lifestyle Loft | City Views | Espadin",142202943,"JZ Vacation Rentals",39.75724,-105.0145,"Entire home/apt",505,1,11,"2024-06-03",1.24,24,331,11,"2021-BFN-0001467"
968038142577757312,"Mid Century Loft | Great View | Espadin",142202943,"JZ Vacation Rentals",39.7593461250016,-105.01492148292,"Entire home/apt",188,1,21,"2024-06-22",2.2,24,339,21,"2021-BFN-0001467"
968038162835562496,"Modern Contemporary Glam | WFH Desk | Espadin",142202943,"JZ Vacation Rentals",39.7589060936538,-105.014989361167,"Entire home/apt",423,1,22,"2024-06-10",2.24,24,327,22,"2021-BFN-0001467"
968038184027536256,"Pink Allure Revival Lifestyle Loft | Espadin",142202943,"JZ Vacation Rentals",39.75928,-105.01494,"Entire home/apt",400,1,16,"2024-06-22",1.78,24,308,16,"2021-BFN-0001467"
968038205515043328,"Local Artist-Inspired Prudden Loft | Espadin",142202943,"JZ Vacation Rentals",39.7593818975502,-105.016207143361,"Entire home/apt",425,1,10,"2024-06-03",1.13,24,323,10,"2021-BFN-0001467"
968038226176841984,"Mod Minimalism | Downtown View | Espadin",142202943,"JZ Vacation Rentals",39.75864,-105.01629,"Entire home/apt",225,1,15,"2024-06-10",1.57,24,349,15,"2021-BFN-0001467"
968065483515141760,"Spacious DTC Gem Townhouse *30+ Day Rental*",94883333,"Sarah",39.6395676467041,-104.901409728879,"Entire home/apt",135,29,0,"",NA,2,180,0,""
968103152574037504,"Classic Contemporary Loft with View | Espadin",142202943,"JZ Vacation Rentals",39.75716,-105.01645,"Entire home/apt",174,1,23,"2024-06-11",2.49,24,323,23,"2021-BFN-0001467"
968166916132981248,"Steps from Saint Joseph Hospital",479520142,"StayRN",39.74375,-104.97351,"Entire home/apt",74,30,3,"2024-05-27",0.34,97,177,3,""
968186719524476544,"Lux Apt Near Saint Joseph's",479520142,"StayRN",39.74612,-104.97365,"Entire home/apt",79,30,2,"2024-04-28",0.35,97,109,2,""
968228751189702784,"Calm, Comfortable & Quiet in Central Park",6041279,"Christina",39.7571478438461,-104.891130313133,"Entire home/apt",211,2,8,"2024-06-24",1.1,1,54,8,"2023-BFN-0038700"
968244594642308992,"Cozy Studio Near Saint Joseph's",479520142,"StayRN",39.7452665007865,-104.974896471645,"Entire home/apt",110,30,1,"2024-05-18",0.68,97,77,1,""
968251095672073728,"Contemporary Studio in Denver",479520142,"StayRN",39.74633,-104.9775,"Entire home/apt",87,30,3,"2024-06-06",0.4,97,188,3,""
968257391475303296,"Sophisticated Downtown Studio",479520142,"StayRN",39.74461,-104.97552,"Entire home/apt",88,30,4,"2024-06-15",0.44,97,187,4,""
968742503739637760,"City Park Condo",534497472,"Kelsie",39.7402236479158,-104.950818183059,"Entire home/apt",100,44,0,"",NA,1,337,0,""
968911142167298816,"Centrally Located Condo *30+ Day Rental*",94883333,"Sarah",39.6926875207113,-104.913652803279,"Entire home/apt",130,30,0,"",NA,2,249,0,""
968927326910439680,"Brooks Tower",519635061,"Eric",39.7450979655146,-104.99714199075,"Entire home/apt",70,30,0,"",NA,2,221,0,""
968936854387265408,"ZenDen - Upscale 1 Bdrm With Saltwater Pool",25795920,"Jordan",39.7547614427946,-105.001345465082,"Entire home/apt",219,2,32,"2024-06-27",3.16,1,18,32,"2023-BFN-0026959"
969314972858637440,"Rustic Comfort • Wood-Burning Stove • 10m to DT",9834932,"AirSimplicity",39.7782090256006,-104.957558261677,"Entire home/apt",175,1,22,"2024-06-24",2.19,11,216,22,"2023-BFN-0006488"
969613856606116608,"Pristine escape in Cherry Creek!",285300544,"Mark",39.7168,-104.942,"Entire home/apt",233,29,3,"2024-06-15",0.43,1,225,3,""
969618915833530240,"3BR Bungalow in Wash Park, Hot Tub, Private Yard",534706180,"Ethan And Lauren",39.7125599262151,-104.980030169072,"Entire home/apt",NA,1,30,"2024-05-17",3.05,1,0,30,"2023-BFN-0030618"
969666582294442880,"Victorian Charmer and Carriage House, Walk to RiNo",119186282,"Debbie",39.7658152505438,-104.970706637895,"Entire home/apt",NA,30,4,"2024-05-31",0.42,1,0,4,"2022-BFN-0012861"
969820715698638208,"Carriage House in Art District",43426724,"Lisa",39.73024,-104.99607,"Entire home/apt",143,1,37,"2024-06-23",3.85,1,48,37,"2023-BFN-0029161"
970242003339762816,"NORTH RINO Spot w/ Yard+Firepit",189020108,"Brittany",39.76913,-104.96463,"Entire home/apt",243,3,25,"2024-06-23",2.61,1,42,25,"2023-BFN-0021375"
970408650669318016,"Cozy loft in historic downtown",15497967,"Selina",39.75319,-104.99228,"Entire home/apt",150,29,0,"",NA,1,177,0,""
970410863055824768,"Peaceful Boho Stay in RiNo",372164165,"Alison",39.7666628690197,-104.964396133506,"Private room",104,1,32,"2024-06-20",4.14,2,54,32,"2023-BFN-0034922"
970492744201185024,"Cute Carriage House in the Highlands!",35600320,"Jennifer",39.7640743414409,-105.029256537163,"Entire home/apt",110,29,0,"",NA,1,135,0,""
970553135169034240,"Guest Suite in Denver",404566039,"Kelly",39.7228707720549,-104.981701343669,"Entire home/apt",139,2,44,"2024-06-24",4.63,1,199,44,"2023-BFN-0028429"
970560735590430080,"Private Bathroom&Bed/Pet Fndly/90 Min Ski/Dnvr DT-",49297477,"Laura",39.72412,-104.99723,"Private room",58,30,4,"2024-04-05",0.48,4,117,4,""
970567451097629824,"The Lux in upscale neighborhood",260693766,"Luis",39.7315419150542,-104.902081886937,"Entire home/apt",445,3,2,"2024-06-16",0.61,1,228,2,"2023-BFN-0017749"
970589837610288000,"Prvt. Bdrm+Shared Bath-PETS*Stadiums 2mi-60Min Ski",49297477,"Laura",39.7224358865145,-104.998851760939,"Private room",53,30,4,"2024-03-14",0.46,4,141,4,""
970644953962470784,"Cozy Guest Suite- 2 Blocks to University of Denver",136367075,"Leeanne",39.6762391,-104.9661792,"Entire home/apt",105,1,34,"2024-06-25",3.55,1,128,34,"2021-BFN-0000516"
970902494011922560,"Pet-Friendly Denver Home Near Parks & Attractions!",121718072,"Evolve",39.7648,-104.91732,"Entire home/apt",127,2,0,"",NA,85,217,0,"2023-BFN-0028083"
970914305412634496,"Denver Family Home ~ 3 Mi to Downtown!",121718072,"Evolve",39.7669183410406,-105.026584281411,"Entire home/apt",87,2,8,"2023-12-25",0.86,85,182,8,"2023-BFN-0023674"
970954077754056576,"Bright Dormitory Apt in Cap Hill",392360868,"Lincolnwood",39.7332278592161,-104.977077049556,"Entire home/apt",73,30,3,"2024-06-01",0.34,17,48,3,""
971356640185914880,"Sloans Lake + Light Rail I Pet Friendly I Colfax",72164908,"Atomic",39.7354894540396,-105.031565358804,"Entire home/apt",333,1,7,"2024-04-22",0.75,43,0,7,"2023-BFN-0026125"
971674933414208128,"Monthly Furnished Apt Rental near Downtown Denver",328567451,"Antoine",39.7207772244373,-104.995580589745,"Entire home/apt",58,30,0,"",NA,5,180,0,""
972752449602643840,"Studio Sophistication: Breakfast Included",463649290,"Residence Inn Denver Downtown",39.75704,-105.01742,"Entire home/apt",219,1,18,"2024-05-25",2.49,2,151,18,"2007-BFN-1027667"
973457093732263808,"Disco Den Denver Downtown",22247081,"Michael",39.760925,-104.9968663,"Entire home/apt",205,1,11,"2024-06-27",4.65,1,281,11,"2024-BFN-0014685"
973521573682362752,"Stunning DTC Condo: Mountain Views, Pool, Parking!",496853711,"Ckids",39.63976,-104.90625,"Entire home/apt",105,29,3,"2024-05-09",0.38,1,77,3,""
973905553614544768,"Private Room-excellent location!",171876931,"Natalia",39.67654,-104.91817,"Private room",48,29,0,"",NA,3,269,0,""
973916827213121792,"Stylish Denver Retreat w/ Patio, 1 Mi to Downtown!",121718072,"Evolve",39.76746,-105.01053,"Entire home/apt",235,2,4,"2024-06-09",0.48,85,180,4,"2023-BFN-0027904"
973952485477432960,"Bright Urban Garden Oasis",68596112,"Keri",39.7175899,-104.9494947,"Entire home/apt",NA,2,14,"2024-06-23",2.11,1,0,14,"2023-BFN-0036341"
974605185436783232,"Home on the Hill",67381763,"Kurt",39.73448,-104.95784,"Entire home/apt",NA,2,1,"2024-03-04",0.25,1,0,1,"2023-BFN-0061820"
974668976888104960,"Studio in the Arts District",479520142,"StayRN",39.7721117823477,-104.97631436114,"Entire home/apt",71,30,2,"2024-03-08",0.24,97,66,2,""
974777165766257408,"Upscale Denver Condo w/ Communal Deck & Gym!",121718072,"Evolve",39.75069,-104.99582,"Entire home/apt",NA,30,1,"2023-11-09",0.13,85,0,1,""
974909061504535296,"Cozy Studio in Rino",479520142,"StayRN",39.771419713378,-104.977888845544,"Entire home/apt",69,30,0,"",NA,97,23,0,""
974912280967012992,"Kickback and Relax in Rino!",479520142,"StayRN",39.77196,-104.9756,"Entire home/apt",78,30,1,"2024-04-03",0.34,97,117,1,""
974916300728108416,"Welcoming Studio in Rino",479520142,"StayRN",39.7715,-104.97594,"Entire home/apt",75,30,2,"2024-06-10",0.29,97,195,2,""
975305582441632512,"Fitzgerald | 2BR Apt - Explore Downtown | Denver",6982830,"Joshua",39.75116,-104.99425,"Entire home/apt",380,3,18,"2024-06-23",2.02,1,80,18,"2023-BFN-0025921"
975399721592749824,"Modern 1bed Wash Park/Cap Hill",508395155,"Christopher",39.71566,-104.98188,"Entire home/apt",100,29,2,"2024-04-06",0.3,1,238,2,""
975679464231784448,"Unique, Serene Space, Awesome Locale!",71725137,"XandraLee",39.69023,-105.02592,"Entire home/apt",NA,2,0,"",NA,2,0,0,"2023-BFN-0025058"
975679475777832576,"Loveable Space-Perfect Location!",71725137,"XandraLee",39.69023,-105.02568,"Entire home/apt",154,1,10,"2024-05-14",1.02,2,223,10,"2023-BFN-0025058"
976035678830893184,"Navajo Lodge | No Cleaning Fee | Free St. Parking",51632806,"Jason",39.7310106,-105.0039318,"Entire home/apt",NA,2,56,"2024-06-26",6.46,1,208,56,"2023-BFN-0033290"
976734971495047424,"Affordable & Chic RiNo/LoDo/Dtown Loft- Walkable",326062355,"Shiro",39.75224,-104.98856,"Entire home/apt",137,1,28,"2024-06-19",3.16,1,135,28,"2023-BFN-0035122"
976869594456046720,"Stylish Bungalow Close to Denver Downtown",120363173,"Kevin And Angel",39.7405807983644,-105.036679817646,"Entire home/apt",295,2,17,"2024-06-27",4.25,1,208,17,"2023-BFN-0060725"
977600043549107072,"5-Bedroom Victorian Home| Private Yard | Sleeps 10",5872217,"Shikshya",39.7617783359178,-104.959605998749,"Entire home/apt",NA,2,40,"2024-04-30",4.46,2,0,40,"2023-BFN-0028996"
977758926279400064,"Urban Studio with 1 King & Sofa Bed",492297949,"Denver Downtown",39.74204,-104.99223,"Entire home/apt",185,1,8,"2024-06-16",0.83,2,117,8,"2014-BFN-1073967"
978275685721294720,"Mid-Century ""Eichler"" Bungalow",290793626,"Bradley",39.6928477765866,-104.928368695679,"Entire home/apt",250,30,0,"",NA,1,363,0,""
978291396150198144,"Quirky walkable mid-century mod",52952351,"Bri",39.7346872,-104.9163727,"Entire home/apt",150,29,0,"",NA,1,143,0,""
978406812852060928,"3BR, Cheesman Park, Fenced Yard, Garage, 30Day",536674280,"Syed And Lauren",39.7272379639858,-104.967217921231,"Entire home/apt",132,30,1,"2024-01-18",0.18,1,288,1,""
978420975609247616,"Ideally Located Denver Townhome with Deck!",121718072,"Evolve",39.71455,-104.9909,"Entire home/apt",NA,2,3,"2023-10-21",0.33,85,0,3,"2023-BFN-0027473"
978478312804779392,"Scenic Cityscape West Highland",504829240,"Garrett",39.7621446759306,-105.031788967266,"Entire home/apt",100,29,0,"",NA,1,270,0,""
978569724187627520,"Urban Oasis",36541705,"Michael",39.7675887564463,-104.945393985044,"Entire home/apt",176,1,113,"2024-06-19",11.69,2,125,113,"2023-BFN-0027290"
978845386230349952,"Denver Vacation Rental ~ 3 Mi to Downtown!",121718072,"Evolve",39.76555,-105.0422,"Entire home/apt",113,2,21,"2024-06-19",2.4,85,326,21,"2023-BFN-0024942"
979137158360962176,"Brand New Guest House",234205299,"Jerry",39.73747,-104.90294,"Entire home/apt",110,1,5,"2023-10-11",0.53,1,134,5,"2023-BFN-0017677"
979571767218706432,"Colette's Casita",466724424,"Colette",39.6437904,-104.8877514,"Private room",98,1,4,"2024-06-07",0.42,1,212,4,"2022-BFN-0008206"
979682094013931264,"West Highlands 2BDR 1BATH Apartment",43305472,"Antonio",39.7552095474264,-105.026725033419,"Entire home/apt",170,30,5,"2024-06-21",0.85,1,328,5,"2023-BFN-0050206"
979815369755860224,"Bright and Eclectic 3 BR/2 Bath",4129665,"Ryan",39.7655128165229,-104.953912706583,"Entire home/apt",177,3,21,"2024-06-28",2.31,1,106,21,"2023-BFN-0030871"
979857296135250304,"Stunning Golf Course Home Denver",130962738,"Jacob",39.7857090884537,-104.744550313637,"Entire home/apt",360,29,1,"2024-04-08",0.36,1,282,1,""
980025185899902848,"LoHi Short Term Rental",537041393,"Mike",39.76492,-105.00163,"Entire home/apt",95,29,0,"",NA,1,229,0,""
980513938631448448,"The Bonsai Bungalow | Hot Tub | Game Room",72164908,"Atomic",39.6965715803018,-104.976497361353,"Entire home/apt",509,1,23,"2024-06-16",2.44,43,291,23,"2024-BFN-0016941"
980535758379668864,"Chic 1 Bed walk to bars & lakes long or short term",32512217,"Leelee",39.7760769082587,-105.031677611467,"Entire home/apt",150,29,15,"2024-05-31",1.88,2,233,15,"2023-BFN-0020194"
980684920902239488,"Peaceful and Spacious Home in Denver",537185531,"Kitaya",39.6916183771621,-104.908253022667,"Entire home/apt",329,2,1,"2024-04-21",0.42,1,82,1,"2023-BFN-0037830"
981800053860487168,"Your Denver Pied-a-Terre",96721972,"Jennifer",39.67653,-104.93453,"Entire home/apt",369,2,15,"2024-06-28",1.94,1,215,15,"2023-BFN-0036753"
982022398572749440,"Modern Eco Loft | Espadin LoHi",142202943,"JZ Vacation Rentals",39.7592943769563,-105.01407438289,"Entire home/apt",212,1,18,"2024-06-25",2.08,24,335,18,"2021-BFN-0001467"
982511681228880640,"Charming Sunnyside House",128431753,"Angela",39.7724216834306,-105.023420943678,"Entire home/apt",111,2,8,"2024-06-04",0.95,1,57,8,"2023-BFN-0033502"
982695864525686912,"Historic Highlands Apt.",23335317,"Jaimi",39.76378431956,-105.02184097771,"Entire home/apt",191,1,49,"2024-06-22",5.33,1,113,49,"2023-BFN-0033991"
982760621343651840,"The LOFT on Tejon",65414250,"Vinny",39.77011,-105.01068,"Entire home/apt",144,2,2,"2024-06-10",0.85,3,89,2,"2023-BFN-0042537"
982813615131924608,"King Bed - Private Suite: Walk to Lake, Pickleball",18228291,"Carrie",39.7022101635321,-105.01638325392,"Entire home/apt",138,2,40,"2024-06-29",4.21,5,53,40,"2023-BFN-0029797"
982855298077719296,"Modern Northfield/Central Park Home",135253330,"Tracy",39.7913689255872,-104.890613580579,"Entire home/apt",275,29,0,"",NA,1,294,0,""
982862209001790976,"Awesome Studio Cheesman Park! Move In 8/6 to 8/14",44309403,"Morgan",39.7327846,-104.970419,"Entire home/apt",52,30,0,"",NA,1,144,0,""
983438328569418240,"Tuscan Cherry Creek Gem | Dine and Shop Nearby",107279139,"John And Kimberly",39.7235403747472,-104.951332199904,"Entire home/apt",330,1,19,"2024-06-22",2.14,23,277,19,"2023-BFN-0025791"
983463088777092736,"Beautiful Denver Carriage House",12645276,"Damon",39.70413,-105.01762,"Entire home/apt",121,1,28,"2024-06-28",3.03,3,124,28,"2023-BFN-0011046"
983614957708357632,"Cozy Oasis w/ Patio and Firepit",28181362,"Hannah",39.6316565,-105.0453077,"Entire home/apt",102,1,3,"2024-05-15",0.68,1,279,3,"2023-BFN-0036755"
